T_HEAT_LOW_C,AIRFLOW_PER_PERSON_M3H,T_HW_SUPPLY_MAX,T_STAIR_COLD_C,T_HW_EXT_HYST_C,T_BLOW_HEAT_C,E_total_kWh,E_heat_kWh,E_cool_kWh,E_fan_kWh,E_curtain_kWh,cost_eur,CO2_kg,T_comfort_pct,T_mild_pct,T_discomfort_pct,RH_comfort_pct,RH_mild_pct,RH_discomfort_pct,combined_comfort_pct,combined_mild_pct,combined_discomfort_pct,T_in_min,T_in_max
16.0,30.0,40.0,7.0,11.0,32.0,18994.962916427627,7725.540859579871,1402.997863876249,5766.71318533938,4099.711007632125,3241.864726185154,505.0109660096293,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,40.0,7.0,13.0,28.0,19155.88402407376,7802.431719221173,1412.3053446684921,5841.435952551969,4099.711007632125,3280.09024599223,510.79574069460284,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,40.0,7.0,13.0,30.0,19045.666352313052,7775.529556450791,1384.6372662676135,5785.788521962524,4099.711007632125,3264.465026282566,507.6191811246617,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,40.0,7.0,13.0,32.0,18994.962916427627,7725.540859579871,1402.997863876249,5766.71318533938,4099.711007632125,3241.864726185154,505.0109660096293,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,40.0,7.0,15.0,28.0,19155.88402407376,7802.431719221173,1412.3053446684921,5841.435952551969,4099.711007632125,3280.09024599223,510.79574069460284,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,40.0,7.0,15.0,30.0,19045.666352313052,7775.529556450791,1384.6372662676135,5785.788521962524,4099.711007632125,3264.465026282566,507.6191811246617,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,40.0,7.0,15.0,32.0,18994.962916427627,7725.540859579871,1402.997863876249,5766.71318533938,4099.711007632125,3241.864726185154,505.0109660096293,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,40.0,10.0,11.0,28.0,19809.577633593686,5046.431776551194,1407.3534118177083,5817.700840434748,7538.091604790037,3383.982116419902,525.7725090969243,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,40.0,10.0,11.0,30.0,19828.534312489974,5102.368523343905,1404.249657931589,5783.824526424445,7538.091604790037,3387.072380816198,523.586865715957,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,40.0,10.0,11.0,32.0,19972.047605643944,5274.0133146634935,1395.6987413784295,5764.243944811983,7538.091604790037,3412.027301681893,531.6982565533984,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,40.0,10.0,13.0,28.0,19809.577633593686,5046.431776551194,1407.3534118177083,5817.700840434748,7538.091604790037,3383.982116419902,525.7725090969243,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,40.0,10.0,13.0,30.0,19828.534312489974,5102.368523343905,1404.249657931589,5783.824526424445,7538.091604790037,3387.072380816198,523.586865715957,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,40.0,10.0,13.0,32.0,19972.047605643944,5274.0133146634935,1395.6987413784295,5764.243944811983,7538.091604790037,3412.027301681893,531.6982565533984,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,40.0,10.0,15.0,28.0,19809.577633593686,5046.431776551194,1407.3534118177083,5817.700840434748,7538.091604790037,3383.982116419902,525.7725090969243,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,40.0,10.0,15.0,30.0,19828.534312489974,5102.368523343905,1404.249657931589,5783.824526424445,7538.091604790037,3387.072380816198,523.586865715957,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,40.0,10.0,15.0,32.0,20044.99586141416,5339.848478070547,1398.1864824041008,5768.869296149478,7538.091604790037,3425.741878111783,533.9456350993556,48.306010928961754,50.560109289617486,1.133879781420765,62.71857923497268,19.562841530054644,17.71857923497268,28.524590163934427,52.950819672131146,18.524590163934427,13.712734715578431,29.413184218196747
16.0,30.0,45.0,3.0,11.0,28.0,20678.162244941177,11597.942142785123,1404.269478974535,6074.889312394662,1601.0613107868555,3556.5182368877254,561.8846983140298,46.28415300546448,52.540983606557376,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,45.0,3.0,11.0,30.0,20578.36110523281,11646.154722304203,1405.5453747858655,5925.59969735588,1601.0613107868555,3532.2328843858295,557.1683686922524,46.37978142076503,52.40437158469945,1.2158469945355193,64.00273224043715,19.41256830601093,16.584699453551913,26.92622950819672,55.669398907103826,17.404371584699454,13.659768286377702,29.19681668383381
16.0,30.0,45.0,3.0,11.0,32.0,20701.446518859324,11860.868086268816,1395.7936967105325,5843.72342509312,1601.0613107868555,3554.2571913437678,561.6576877364517,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,45.0,3.0,13.0,28.0,20678.162244941177,11597.942142785123,1404.269478974535,6074.889312394662,1601.0613107868555,3556.5182368877254,561.8846983140298,46.28415300546448,52.540983606557376,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,45.0,3.0,13.0,30.0,20602.934347636306,11671.678148231324,1405.545379700437,5924.649508917683,1601.0613107868555,3536.8079504204475,557.2442970790097,46.352459016393446,52.431693989071036,1.2158469945355193,64.03005464480874,19.398907103825135,16.571038251366122,26.912568306010932,55.69672131147541,17.39071038251366,13.659768286377702,29.196816652682084
16.0,30.0,45.0,3.0,13.0,32.0,20701.446518859324,11860.868086268816,1395.7936967105325,5843.72342509312,1601.0613107868555,3554.2571913437678,561.6576877364517,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,45.0,3.0,15.0,28.0,20678.162244941497,11597.942142785349,1404.269478974535,6074.889312394755,1601.0613107868555,3556.51823688776,561.884698314032,46.297814207650276,52.52732240437158,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,45.0,3.0,15.0,30.0,20602.934347636306,11671.678148231324,1405.545379700437,5924.649508917683,1601.0613107868555,3536.8079504204475,557.2442970790097,46.352459016393446,52.431693989071036,1.2158469945355193,64.03005464480874,19.398907103825135,16.571038251366122,26.912568306010932,55.69672131147541,17.39071038251366,13.659768286377702,29.196816652682084
16.0,30.0,45.0,3.0,15.0,32.0,20701.446518859324,11860.868086268816,1395.7936967105325,5843.72342509312,1601.0613107868555,3554.2571913437678,561.6576877364517,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,45.0,5.0,11.0,28.0,19851.674230967852,9888.269603205114,1384.8153062940137,5894.917598689171,2683.671722779556,3405.6428554494614,534.7423934519346,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,45.0,5.0,11.0,30.0,19806.142265167364,9891.859322664748,1405.5110791035888,5825.100140619469,2683.671722779556,3388.307095964116,528.5062213097568,46.51639344262295,52.37704918032787,1.1065573770491803,64.22131147540983,19.248633879781423,16.530054644808743,26.939890710382514,55.724043715846996,17.336065573770494,13.55011477935519,29.197034087361622
16.0,30.0,45.0,5.0,11.0,32.0,20141.815763987386,10279.200947524241,1397.9849823794862,5780.958111304104,2683.671722779556,3462.656457606486,542.9304434737714,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,45.0,5.0,13.0,28.0,19851.674230967852,9888.269603205114,1384.8153062940137,5894.917598689171,2683.671722779556,3405.6428554494614,534.7423934519346,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,45.0,5.0,13.0,30.0,19806.142315241097,9891.859357140795,1405.5110832316636,5825.100152089085,2683.671722779556,3388.307105196371,528.5062222262709,46.48907103825137,52.40437158469945,1.1065573770491803,64.20765027322405,19.248633879781423,16.543715846994537,26.92622950819672,55.724043715846996,17.349726775956285,13.55011477935519,29.19703406119108
16.0,30.0,45.0,5.0,13.0,32.0,20141.815763987386,10279.200947524241,1397.9849823794862,5780.958111304104,2683.671722779556,3462.656457606486,542.9304434737714,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,45.0,5.0,15.0,28.0,19851.674230967852,9888.269603205114,1384.8153062940137,5894.917598689171,2683.671722779556,3405.6428554494614,534.7423934519346,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,45.0,5.0,15.0,30.0,19806.142315241097,9891.859357140795,1405.5110832316636,5825.100152089085,2683.671722779556,3388.307105196371,528.5062222262709,46.48907103825137,52.40437158469945,1.1065573770491803,64.20765027322405,19.248633879781423,16.543715846994537,26.92622950819672,55.724043715846996,17.349726775956285,13.55011477935519,29.19703406119108
16.0,30.0,45.0,5.0,15.0,32.0,20141.815763987386,10279.200947524241,1397.9849823794862,5780.958111304104,2683.671722779556,3462.656457606486,542.9304434737714,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,45.0,7.0,11.0,28.0,19713.231830156274,8227.2717565359,1412.3053446684921,5841.435952551969,4232.218776399917,3384.4609170521753,529.9812744234655,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,45.0,7.0,11.0,30.0,19608.080586320164,8205.436021690104,1384.6372662676135,5785.788521962524,4232.218776399917,3369.942989625839,526.9327747131401,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,45.0,7.0,11.0,32.0,19552.35613679863,8150.4263111830805,1402.997863876249,5766.71318533938,4232.218776399917,3345.7031896480207,524.122631745114,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,45.0,7.0,13.0,28.0,19713.231830156274,8227.2717565359,1412.3053446684921,5841.435952551969,4232.218776399917,3384.4609170521753,529.9812744234655,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,45.0,7.0,13.0,30.0,19608.080586320164,8205.436021690104,1384.6372662676135,5785.788521962524,4232.218776399917,3369.942989625839,526.9327747131401,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,45.0,7.0,13.0,32.0,19552.35613679863,8150.4263111830805,1402.997863876249,5766.71318533938,4232.218776399917,3345.7031896480207,524.122631745114,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,45.0,7.0,15.0,28.0,19713.231830156274,8227.2717565359,1412.3053446684921,5841.435952551969,4232.218776399917,3384.4609170521753,529.9812744234655,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,45.0,7.0,15.0,30.0,19608.080586320164,8205.436021690104,1384.6372662676135,5785.788521962524,4232.218776399917,3369.942989625839,526.9327747131401,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,45.0,7.0,15.0,32.0,19552.35613679863,8150.4263111830805,1402.997863876249,5766.71318533938,4232.218776399917,3345.7031896480207,524.122631745114,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,45.0,10.0,11.0,28.0,20320.96995583581,5357.362825315882,1407.3534118177083,5817.700840434748,7738.552878267472,3479.794799169897,543.7331954675285,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,45.0,10.0,11.0,30.0,20343.93953405875,5417.312471435242,1404.249657931589,5783.824526424445,7738.552878267472,3483.5280459378,541.5362955757529,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,45.0,10.0,11.0,32.0,20499.77802619926,5601.282461741374,1395.6987413784295,5764.243944811983,7738.552878267472,3510.6874059081733,550.2693135669435,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,45.0,10.0,13.0,28.0,20320.96995583581,5357.362825315882,1407.3534118177083,5817.700840434748,7738.552878267472,3479.794799169897,543.7331954675285,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,45.0,10.0,13.0,30.0,20343.93953405875,5417.312471435242,1404.249657931589,5783.824526424445,7738.552878267472,3483.5280459378,541.5362955757529,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,45.0,10.0,13.0,32.0,20499.77802619926,5601.282461741374,1395.6987413784295,5764.243944811983,7738.552878267472,3510.6874059081733,550.2693135669435,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,45.0,10.0,15.0,28.0,20320.96995583581,5357.362825315882,1407.3534118177083,5817.700840434748,7738.552878267472,3479.794799169897,543.7331954675285,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,45.0,10.0,15.0,30.0,20343.93953405875,5417.312471435242,1404.249657931589,5783.824526424445,7738.552878267472,3483.5280459378,541.5362955757529,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,45.0,10.0,15.0,32.0,20576.275678472335,5670.667021651287,1398.1864824041008,5768.869296149478,7738.552878267472,3525.1074596880553,552.6364777287639,48.306010928961754,50.560109289617486,1.133879781420765,62.71857923497268,19.562841530054644,17.71857923497268,28.524590163934427,52.950819672131146,18.524590163934427,13.712734715578431,29.413184218196747
16.0,30.0,50.0,3.0,11.0,28.0,21333.48156233994,12194.1777137764,1404.269478974535,6074.889312394662,1660.1450571943446,3678.6572641506164,584.0801505943817,46.28415300546448,52.540983606557376,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,50.0,3.0,11.0,30.0,21238.253116597127,12246.962987261035,1405.5453747858655,5925.59969735588,1660.1450571943446,3654.951643789624,579.4510695115753,46.37978142076503,52.40437158469945,1.2158469945355193,64.00273224043715,19.41256830601093,16.584699453551913,26.92622950819672,55.669398907103826,17.404371584699454,13.659768286377702,29.19681668383381
16.0,30.0,50.0,3.0,11.0,32.0,21370.7796339819,12471.117454983905,1395.7936967105325,5843.72342509312,1660.1450571943446,3678.6364638762566,584.2554050230971,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,50.0,3.0,13.0,28.0,21333.48156233994,12194.1777137764,1404.269478974535,6074.889312394662,1660.1450571943446,3678.6572641506164,584.0801505943817,46.28415300546448,52.540983606557376,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,50.0,3.0,13.0,30.0,21263.455815272886,12273.11586946042,1405.545379700437,5924.649508917683,1660.1450571943446,3659.6346431029397,579.5141686228907,46.352459016393446,52.431693989071036,1.2158469945355193,64.03005464480874,19.398907103825135,16.571038251366122,26.912568306010932,55.69672131147541,17.39071038251366,13.659768286377702,29.196816652682084
16.0,30.0,50.0,3.0,13.0,32.0,21370.7796339819,12471.117454983905,1395.7936967105325,5843.72342509312,1660.1450571943446,3678.6364638762566,584.2554050230971,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,50.0,3.0,15.0,28.0,21333.48156234027,12194.177713776637,1404.269478974535,6074.889312394755,1660.1450571943446,3678.6572641506523,584.0801505943839,46.297814207650276,52.52732240437158,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,50.0,3.0,15.0,30.0,21263.455815272886,12273.11586946042,1405.545379700437,5924.649508917683,1660.1450571943446,3659.6346431029397,579.5141686228907,46.352459016393446,52.431693989071036,1.2158469945355193,64.03005464480874,19.398907103825135,16.571038251366122,26.912568306010932,55.69672131147541,17.39071038251366,13.659768286377702,29.196816652682084
16.0,30.0,50.0,3.0,15.0,32.0,21370.7796339819,12471.117454983905,1395.7936967105325,5843.72342509312,1660.1450571943446,3678.6364638762566,584.2554050230971,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,50.0,5.0,11.0,28.0,20443.0527308283,10388.530467994327,1384.8153062940137,5894.917598689171,2774.789357850789,3516.0155990726025,554.8397817074574,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,50.0,5.0,11.0,30.0,20398.557062272128,10393.15648469828,1405.5110791035888,5825.100140619469,2774.789357850789,3498.531666538213,548.4153771977186,46.51639344262295,52.37704918032787,1.1065573770491803,64.22131147540983,19.248633879781423,16.530054644808743,26.939890710382514,55.724043715846996,17.336065573770494,13.55011477935519,29.197034087361622
16.0,30.0,50.0,5.0,11.0,32.0,20755.64183959288,10801.909388058502,1397.9849823794862,5780.958111304104,2774.789357850789,3577.383174055733,563.7545947498313,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,50.0,5.0,13.0,28.0,20443.0527308283,10388.530467994327,1384.8153062940137,5894.917598689171,2774.789357850789,3516.0155990726025,554.8397817074574,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,50.0,5.0,13.0,30.0,20398.557114157597,10393.156520986056,1405.5110832316636,5825.100152089085,2774.789357850789,3498.531676129784,548.4153781510502,46.48907103825137,52.40437158469945,1.1065573770491803,64.20765027322405,19.248633879781423,16.543715846994537,26.92622950819672,55.724043715846996,17.349726775956285,13.55011477935519,29.19703406119108
16.0,30.0,50.0,5.0,13.0,32.0,20755.64183959288,10801.909388058502,1397.9849823794862,5780.958111304104,2774.789357850789,3577.383174055733,563.7545947498313,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,50.0,5.0,15.0,28.0,20443.0527308283,10388.530467994327,1384.8153062940137,5894.917598689171,2774.789357850789,3516.0155990726025,554.8397817074574,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,50.0,5.0,15.0,30.0,20398.557114157597,10393.156520986056,1405.5110832316636,5825.100152089085,2774.789357850789,3498.531676129784,548.4153781510502,46.48907103825137,52.40437158469945,1.1065573770491803,64.20765027322405,19.248633879781423,16.543715846994537,26.92622950819672,55.724043715846996,17.349726775956285,13.55011477935519,29.19703406119108
16.0,30.0,50.0,5.0,15.0,32.0,20755.64183959288,10801.909388058502,1397.9849823794862,5780.958111304104,2774.789357850789,3577.383174055733,563.7545947498313,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,50.0,7.0,11.0,28.0,20261.222734156236,8645.080933363017,1412.3053446684921,5841.435952551969,4362.400503572758,3487.0589302906346,548.8174500183832,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,50.0,7.0,11.0,30.0,20160.96306149597,8628.136769693077,1384.6372662676135,5785.788521962524,4362.400503572758,3473.6115809048233,545.8914262471028,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,50.0,7.0,11.0,32.0,20100.32747149385,8568.215918705464,1402.997863876249,5766.71318533938,4362.400503572758,3447.763400856323,542.8839339029557,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,50.0,7.0,13.0,28.0,20261.222734156236,8645.080933363017,1412.3053446684921,5841.435952551969,4362.400503572758,3487.0589302906346,548.8174500183832,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,50.0,7.0,13.0,30.0,20160.96306149597,8628.136769693077,1384.6372662676135,5785.788521962524,4362.400503572758,3473.6115809048233,545.8914262471028,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,50.0,7.0,13.0,32.0,20100.32747149385,8568.215918705464,1402.997863876249,5766.71318533938,4362.400503572758,3447.763400856323,542.8839339029557,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,50.0,7.0,15.0,28.0,20261.222734156236,8645.080933363017,1412.3053446684921,5841.435952551969,4362.400503572758,3487.0589302906346,548.8174500183832,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,50.0,7.0,15.0,30.0,20160.96306149597,8628.136769693077,1384.6372662676135,5785.788521962524,4362.400503572758,3473.6115809048233,545.8914262471028,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,50.0,7.0,15.0,32.0,20100.32747149385,8568.215918705464,1402.997863876249,5766.71318533938,4362.400503572758,3447.763400856323,542.8839339029557,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,50.0,10.0,11.0,28.0,20823.501383222098,5662.398153099019,1407.3534118177083,5817.700840434748,7936.048977870623,3573.9255832607582,561.358381090401,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
